0.45,415
0.452,444
0.454,402
0.456,415
0.458,377
0.46,348
0.462,353
0.464,353
0.466,363
0.468,386
0.47,375
0.472,362
0.474,353
0.476,357
0.478,324
0.48,385
0.482,404
0.484,355
0.486,437
0.488,577
0.49,834
0.492,1312
0.494,1637
0.496,1626
0.498,1247
0.5,780
0.502,540
0.504,428
0.506,355
0.508,358
0.51,307
0.512,331
0.514,337
0.516,284
0.518,295
0.52,303
0.522,324
0.524,310
0.526,298
0.528,269
0.53,276
0.532,279
0.534,261
0.536,298
0.538,284
0.54,293
0.542,312
0.544,292
0.546,267
0.548,263
0.55,310
0.552,275
0.554,274
0.556,262
0.558,297
0.56,293
0.562,261
0.564,269
0.566,273
0.568,240
0.57,274
0.572,261
0.574,282
0.576,279
0.578,272
0.58,262
0.582,256
0.584,267
0.586,240
0.588,244
0.59,239
0.592,260
0.594,254
0.596,267
0.598,261
0.6,266
0.602,293
0.604,302
0.606,263
0.608,277
0.61,267
0.612,279
0.614,279
0.616,317
0.618,303
0.62,341
0.622,321
0.624,331
0.626,360
0.628,380
0.63,339
0.632,322
0.634,324
0.636,307
0.638,301
0.64,273
0.642,327
0.644,328
0.646,310
0.648,347
0.65,376
0.652,393
0.654,544
0.656,890
0.658,2109
0.66,4215
0.662,5578
0.664,5325
0.666,3493
0.668,1731
0.67,834
0.672,511
0.674,353
0.676,314
0.678,277
0.68,246
0.682,277
0.684,266
0.686,261
0.688,237
0.69,233
0.692,231
0.694,212
0.696,215
0.698,204
0.7,237
0.702,262
0.704,218
0.706,264
0.708,254
0.71,242
0.712,221
0.714,227
0.716,241
0.718,262
0.72,257
0.722,252
0.724,270
0.726,269
0.728,352
0.73,522
0.732,1011
0.734,1574
0.736,1977
0.738,1568
0.74,942
0.742,527
0.744,379
0.746,277
0.748,229
0.75,239
0.752,249
0.754,274
0.756,251
0.758,261
0.76,303
0.762,275
0.764,270
0.766,259
0.768,246
0.77,237
0.772,200
0.774,232
0.776,245
0.778,211
0.78,208
0.782,225
0.784,212
0.786,222
0.788,216
0.79,227
0.792,216
0.794,213
0.796,236
0.798,201
0.8,258
0.802,262
0.804,304
0.806,346
0.808,323
0.81,300
0.812,287
0.814,212
0.816,236
0.818,228
0.82,228
0.822,229
0.824,222
0.826,199
0.828,227
0.83,244
0.832,222
0.834,207
0.836,237
0.838,230
0.84,209
0.842,204
0.844,240
0.846,221
0.848,240
0.85,236
0.852,247
0.854,255
0.856,267
0.858,296
0.86,294
0.862,265
0.864,240
0.866,348
0.868,376
0.87,440
0.872,428
0.874,397
0.876,319
0.878,307
0.88,316
0.882,342
0.884,328
0.886,319
0.888,289
0.89,293
0.892,297
0.894,268
0.896,271
0.898,292
0.9,246
0.902,267
0.904,241
0.906,257
0.908,254
0.91,256
0.912,274
0.914,380
0.916,466
0.918,728
0.92,918
0.922,965
0.924,778
0.926,651
0.928,483
0.93,419
0.932,364
0.934,408
0.936,410
0.938,438
0.94,375
0.942,322
0.944,272
0.946,236
0.948,225
0.95,244
0.952,249
0.954,230
0.956,246
0.958,265
0.96,241
0.962,249
0.964,273
0.966,278
0.968,260
0.97,263
0.972,306
0.974,329
0.976,300
0.978,369
0.98,482
0.982,526
0.984,488
0.986,590
0.988,581
0.99,620
0.992,540
0.994,515
0.996,406
0.998,334
1,314
1.002,290
1.004,274
1.006,299
1.008,275
1.01,292
1.012,278
1.014,243
1.016,245
1.018,225
1.02,234
1.022,255
1.024,241
1.026,247
1.028,276
1.03,244
1.032,281
1.034,274
1.036,337
1.038,299
1.04,277
1.042,293
1.044,284
1.046,249
1.048,268
1.05,260
1.052,263
1.054,305
1.056,339
1.058,404
1.06,423
1.062,423
1.064,363
1.066,321
1.068,341
1.07,303
1.072,361
1.074,407
1.076,425
1.078,510
1.08,566
1.082,504
1.084,490
1.086,438
1.088,433
1.09,401
1.092,354
1.094,334
1.096,359
1.098,442
1.1,498
1.102,512
1.104,514
1.106,500
1.108,471
1.11,473
1.112,574
1.114,603
1.116,714
1.118,798
1.12,962
1.122,1037
1.124,1221
1.126,1219
1.128,1130
1.13,1035
1.132,915
1.134,862
1.136,688
1.138,532
1.14,483
1.142,383
1.144,381
1.146,359
1.148,345
1.15,376
1.152,317
1.154,347
1.156,328
1.158,333
1.16,337
1.162,351
1.164,340
1.166,405
1.168,443
1.17,567
1.172,602
1.174,657
1.176,603
1.178,575
1.18,497
1.182,430
1.184,391
1.186,353
1.188,334
1.19,345
1.192,318
1.194,332
1.196,311
1.198,385
1.2,347
1.202,313
1.204,327
1.206,357
1.208,338
1.21,296
1.212,374
1.214,370
1.216,317
1.218,331
1.22,372
1.222,371
1.224,375
1.226,404
1.228,424
1.23,413
1.232,440
1.234,541
1.236,572
1.238,608
1.24,698
1.242,772
1.244,914
1.246,1419
1.248,2141
1.25,2962
1.252,3637
1.254,3434
1.256,2860
1.258,1978
1.26,1361
1.262,1017
1.264,764
1.266,648
1.268,632
1.27,625
1.272,582
1.274,628
1.276,712
1.278,815
1.28,933
1.282,1203
1.284,1550
1.286,1754
1.288,1758
1.29,1660
1.292,1509
1.294,1208
1.296,1206
1.298,1405
1.3,1891
1.302,2599
1.304,3443
1.306,3641
1.308,3204
1.31,2551
1.312,1718
1.314,1210
1.316,836
1.318,594
1.32,557
1.322,533
1.324,541
1.326,476
1.328,457
1.33,469
1.332,460
1.334,469
1.336,457
1.338,463
1.34,418
1.342,383
1.344,373
1.346,340
1.348,323
1.35,304
1.352,323
1.354,362
1.356,383
1.358,385
1.36,396
1.362,387
1.364,420
1.366,476
1.368,610
1.37,719
1.372,1095
1.374,1281
1.376,1382
1.378,1243
1.38,972
1.382,703
1.384,614
1.386,508
1.388,434
1.39,418
1.392,412
1.394,474
1.396,528
1.398,595
1.4,748
1.402,869
1.404,1073
1.406,1143
1.408,1097
1.41,979
1.412,809
1.414,755
1.416,670
1.418,607
1.42,520
1.422,492
1.424,452
1.426,465
1.428,417
1.43,470
1.432,496
1.434,522
1.436,556
1.438,605
1.44,630
1.442,593
1.444,696
1.446,581
1.448,575
1.45,530
1.452,506
1.454,507
1.456,486
1.458,452
1.46,468
1.462,462
1.464,491
1.466,633
1.468,821
1.47,1072
1.472,1251
1.474,1120
1.476,960
1.478,692
1.48,519
1.482,485
1.484,440
1.486,409
1.488,388
1.49,420
1.492,380
1.494,416
1.496,457
1.498,449
1.5,495
1.502,507
1.504,576
1.506,556
1.508,613
1.51,677
1.512,737
1.514,874
1.516,875
1.518,858
1.52,789
1.522,624
1.524,600
1.526,608
1.528,530
1.53,571
1.532,618
1.534,542
1.536,494
1.538,443
1.54,436
1.542,425
1.544,355
1.546,377
1.548,384
1.55,376
1.552,394
1.554,430
1.556,415
1.558,440
1.56,447
1.562,515
1.564,580
1.566,668
1.568,648
1.57,658
1.572,612
1.574,450
1.576,440
1.578,360
1.58,337
1.582,335
1.584,316
1.586,317
1.588,326
1.59,320
1.592,348
1.594,357
1.596,332
1.598,352
1.6,326
1.602,335
1.604,333
1.606,363
1.608,357
1.61,400
1.612,416
1.614,457
1.616,430
1.618,390
1.62,403
1.622,349
1.624,363
1.626,380
1.628,363
1.63,356
1.632,389
1.634,394
1.636,388
1.638,359
1.64,336
1.642,378
1.644,389
1.646,390
1.648,416
1.65,414
1.652,449
1.654,471
1.656,459
1.658,488
1.66,472
1.662,440
1.664,392
1.666,410
1.668,434
1.67,432
1.672,394
1.674,418
1.676,396
1.678,434
1.68,416
1.682,429
1.684,472
1.686,494
1.688,596
1.69,676
1.692,739
1.694,832
1.696,985
1.698,1082
1.7,1093
1.702,1024
1.704,964
1.706,820
1.708,737
1.71,661
1.712,587
1.714,575
1.716,583
1.718,609
1.72,666
1.722,636
1.724,730
1.726,741
1.728,667
1.73,622
1.732,562
1.734,530
1.736,453
1.738,427
1.74,412
1.742,418
1.744,384
1.746,404
1.748,411
1.75,379
1.752,403
1.754,393
1.756,428
1.758,472
1.76,499
1.762,496
1.764,558
1.766,637
1.768,657
1.77,798
1.772,944
1.774,1018
1.776,1147
1.778,1046
1.78,984
1.782,960
1.784,841
1.786,731
1.788,673
1.79,642
1.792,579
1.794,594
1.796,606
1.798,549
1.8,550
1.802,507
1.804,434
1.806,483
1.808,445
1.81,394
1.812,359
1.814,379
1.816,367
1.818,323
1.82,334
1.822,329
1.824,357
1.826,310
1.828,310
1.83,322
1.832,304
1.834,314
1.836,403
1.838,365
1.84,472
1.842,521
1.844,636
1.846,723
1.848,813
1.85,857
1.852,801
1.854,823
1.856,651
1.858,532
1.86,452
1.862,391
1.864,380
1.866,340
1.868,297
1.87,301
1.872,311
1.874,294
1.876,264
1.878,256
1.88,249
1.882,248
1.884,238
1.886,251
1.888,228
1.89,264
1.892,246
1.894,255
1.896,232
1.898,217
1.9,223
1.902,229
1.904,236
1.906,233
1.908,227
1.91,247
1.912,217
1.914,206
1.916,198
1.918,238
1.92,229
1.922,243
1.924,232
1.926,262
1.928,286
1.93,321
1.932,312
1.934,277
1.936,294
1.938,274
1.94,289
1.942,299
1.944,294
1.946,295
1.948,287
1.95,285
1.952,306
1.954,320
1.956,340
1.958,333
1.96,313
1.962,347
1.964,335
1.966,353
1.968,394
1.97,330
1.972,389
1.974,369
1.976,404
1.978,403
1.98,417
1.982,482
1.984,478
1.986,557
1.988,607
1.99,583
1.992,562
1.994,533
1.996,481
1.998,563
2,529
2.002,555
2.004,510
2.006,474
2.008,466
2.01,421
2.012,332
2.014,341
2.016,308
2.018,350
2.02,374
2.022,412
2.024,421
2.026,435
2.028,373
2.03,358
2.032,327
2.034,307
2.036,267
2.038,260
2.04,245
2.042,245
2.044,246
2.046,214
2.048,205
2.05,222
2.052,211
2.054,243
2.056,221
2.058,228
2.06,220
2.062,266
2.064,281
2.066,279
2.068,288
2.07,345
2.072,349
2.074,329
2.076,317
2.078,304
2.08,300
2.082,247
2.084,291
2.086,281
2.088,323
2.09,288
2.092,277
2.094,293
2.096,285
2.098,273
2.1,221
2.102,230
2.104,218
2.106,188
2.108,190
2.11,205
2.112,199
2.114,209
2.116,219
2.118,186
2.12,205
2.122,190
2.124,222
2.126,233
2.128,269
2.13,237
2.132,242
2.134,220
2.136,242
2.138,216
2.14,237
2.142,196
2.144,214
2.146,242
2.148,220
2.15,257
2.152,232
2.154,235
2.156,224
2.158,241
2.16,214
2.162,211
2.164,217
2.166,221
2.168,214
2.17,216
2.172,224
2.174,203
2.176,209
2.178,204
2.18,248
2.182,231
2.184,245
2.186,234
2.188,234
2.19,243
2.192,192
2.194,215
2.196,206
2.198,216
2.2,235
2.202,203
2.204,234
2.206,198
2.208,243
2.21,244
2.212,233
2.214,223
2.216,205
2.218,235
2.22,231
2.222,209
2.224,229
2.226,226
2.228,219
2.23,228
2.232,218
2.234,236
2.236,186
2.238,229
2.24,220
2.242,233
2.244,212
2.246,253
2.248,273
2.25,277
2.252,316
2.254,356
2.256,367
2.258,340
2.26,352
2.262,307
2.264,292
2.266,236
2.268,219
2.27,238
2.272,200
2.274,220
2.276,221
2.278,196
2.28,188
2.282,177
2.284,194
2.286,178
2.288,191
2.29,191
2.292,177
2.294,166
2.296,175
2.298,190
2.3,186
2.302,157
2.304,159
2.306,181
2.308,166
2.31,180
2.312,173
2.314,196
2.316,232
2.318,176
2.32,197
2.322,170
2.324,177
2.326,190
2.328,185
2.33,188
2.332,169
2.334,175
2.336,194
2.338,197
2.34,199
2.342,209
2.344,219
2.346,188
2.348,212
2.35,202
2.352,187
2.354,201
2.356,167
2.358,227
2.36,188
2.362,173
2.364,198
2.366,188
2.368,200
2.37,194
2.372,201
2.374,230
2.376,239
2.378,194
2.38,205
2.382,190
2.384,174
2.386,189
2.388,202
2.39,185
2.392,192
2.394,174
2.396,163
2.398,175
2.4,178
2.402,181
2.404,139
2.406,165
2.408,165
2.41,164
2.412,181
2.414,156
2.416,161
2.418,179
2.42,194
2.422,163
2.424,183
2.426,179
2.428,206
2.43,173
2.432,179
2.434,166
2.436,168
2.438,177
2.44,165
2.442,154
2.444,164
2.446,163
2.448,157
2.45,168
2.452,162
2.454,166
2.456,164
2.458,169
2.46,180
2.462,186
2.464,184
2.466,215
2.468,210
2.47,222
2.472,215
2.474,238
2.476,218
2.478,233
2.48,228
2.482,199
2.484,206
2.486,181
2.488,193
2.49,168
2.492,178
2.494,162
2.496,148
2.498,163
2.5,169
2.502,167
2.504,177
2.506,152
2.508,154
2.51,187
2.512,165
2.514,171
2.516,146
2.518,152
2.52,161
2.522,167
2.524,174
2.526,185
2.528,194
2.53,172
