0.45,414
0.452,406
0.454,454
0.456,396
0.458,427
0.46,380
0.462,374
0.464,386
0.466,375
0.468,365
0.47,356
0.472,373
0.474,394
0.476,362
0.478,354
0.48,342
0.482,389
0.484,384
0.486,408
0.488,395
0.49,384
0.492,342
0.494,360
0.496,356
0.498,340
0.5,361
0.502,360
0.504,360
0.506,385
0.508,350
0.51,327
0.512,328
0.514,327
0.516,345
0.518,294
0.52,338
0.522,335
0.524,311
0.526,330
0.528,310
0.53,297
0.532,312
0.534,337
0.536,327
0.538,334
0.54,304
0.542,310
0.544,312
0.546,306
0.548,305
0.55,290
0.552,305
0.554,312
0.556,336
0.558,300
0.56,352
0.562,348
0.564,336
0.566,312
0.568,324
0.57,355
0.572,325
0.574,322
0.576,352
0.578,321
0.58,359
0.582,329
0.584,350
0.586,365
0.588,362
0.59,377
0.592,416
0.594,380
0.596,446
0.598,485
0.6,582
0.602,639
0.604,828
0.606,1211
0.608,2013
0.61,3502
0.612,4867
0.614,5433
0.616,4588
0.618,3134
0.62,1908
0.622,1156
0.624,814
0.626,650
0.628,527
0.63,453
0.632,430
0.634,370
0.636,370
0.638,343
0.64,309
0.642,318
0.644,333
0.646,322
0.648,286
0.65,301
0.652,280
0.654,260
0.656,301
0.658,293
0.66,331
0.662,284
0.664,305
0.666,337
0.668,282
0.67,268
0.672,278
0.674,299
0.676,283
0.678,251
0.68,257
0.682,263
0.684,293
0.686,251
0.688,241
0.69,278
0.692,261
0.694,268
0.696,232
0.698,228
0.7,252
0.702,281
0.704,258
0.706,253
0.708,224
0.71,212
0.712,271
0.714,266
0.716,241
0.718,242
0.72,234
0.722,240
0.724,256
0.726,245
0.728,253
0.73,235
0.732,257
0.734,279
0.736,229
0.738,251
0.74,233
0.742,232
0.744,229
0.746,280
0.748,236
0.75,233
0.752,222
0.754,258
0.756,228
0.758,246
0.76,244
0.762,233
0.764,237
0.766,242
0.768,221
0.77,221
0.772,242
0.774,223
0.776,228
0.778,248
0.78,225
0.782,251
0.784,204
0.786,224
0.788,242
0.79,238
0.792,227
0.794,232
0.796,240
0.798,250
0.8,241
0.802,254
0.804,208
0.806,244
0.808,247
0.81,219
0.812,240
0.814,226
0.816,238
0.818,212
0.82,230
0.822,265
0.824,231
0.826,266
0.828,247
0.83,248
0.832,239
0.834,250
0.836,274
0.838,255
0.84,285
0.842,274
0.844,310
0.846,289
0.848,295
0.85,316
0.852,320
0.854,358
0.856,377
0.858,419
0.86,437
0.862,508
0.864,540
0.866,698
0.868,961
0.87,1400
0.872,2118
0.874,3571
0.876,4936
0.878,5134
0.88,4579
0.882,3118
0.884,1984
0.886,1304
0.888,897
0.89,587
0.892,537
0.894,432
0.896,383
0.898,305
0.9,273
0.902,311
0.904,254
0.906,242
0.908,259
0.91,282
0.912,276
0.914,249
0.916,233
0.918,232
0.92,225
0.922,228
0.924,215
0.926,233
0.928,213
0.93,230
0.932,242
0.934,230
0.936,237
0.938,241
0.94,247
0.942,212
0.944,228
0.946,229
0.948,229
0.95,210
0.952,205
0.954,222
0.956,216
0.958,217
0.96,222
0.962,222
0.964,224
0.966,201
0.968,218
0.97,216
0.972,232
0.974,201
0.976,229
0.978,206
0.98,206
0.982,226
0.984,190
0.986,196
0.988,220
0.99,247
0.992,204
0.994,216
0.996,208
0.998,219
1,213
1.002,218
1.004,216
1.006,217
1.008,240
1.01,212
1.012,230
1.014,227
1.016,224
1.018,223
1.02,234
1.022,226
1.024,219
1.026,222
1.028,205
1.03,214
